Unnamed: 0,관광지명,lat,lng,분류
535,표갤러리,37.5778945,126.9708296,문화
536,소극장아리랑,37.579995,127.0042515,문화
537,덕원갤러리,37.5729412,126.9865174,문화
538,덕수궁미술관,37.5658456,126.9737396,문화
539,서울 애니메이션 센터,37.5585092,126.9879162,문화
540,예화랑,37.5228454,127.0222649,문화
541,육군박물관,37.62366788,127.0906071,문화
542,pkm gallery,37.5840972,126.9800724,문화
543,대학로연습실,37.5831603,127.0034413,문화
544,국립국악원,37.47771881,127.0098185,문화
545,국립중앙극장,37.5526708,126.9996175,문화
546,국립서울과학관,37.5820426,126.9971614,문화
547,서울닭문화관,37.5826498,126.985267,문화
548,서울대학교 치과대학 치의학 박물관,37.5768763,126.9997812,문화
549,금호아트홀,37.5704344,126.9728844,문화
550,단막극장,37.5832418,127.004427,문화
551,명보극장,37.5646356,126.99322,문화
552,나루아트센터,37.5376439,127.0706037,문화
553,대학로극장,37.5765,127.0025375,문화
554,갤러리원,37.52751645,127.0459008,문화
555,대림미술관,37.5775335,126.9733591,문화
556,아트센터 나비,37.5698077,126.9804918,문화
557,꼬스트홀,37.5632657,126.986736,문화
558,선갤러리,37.5729269,126.9856937,문화
559,성곡미술관,37.5732338,126.9694964,문화
560,금빛공원 야외공연장,37.4700137,126.907356,문화
561,한국영화박물관,37.58065618,126.8898393,문화
562,쇳대박물관,37.5798205,127.0046195,문화
563,세계장신구 박물관 (World Jewellery Museum),37.5809998,126.9818207,문화
564,서울약령시한의약박물관,37.5777688,127.0377656,문화
565,환기미술관,37.5940981,126.9661218,문화
566,북촌미술관,37.5802792,126.9847664,문화
567,샬트르성바오로수녀회 역사박물관,37.5624324,126.9880625,문화
568,연세대학교신촌캠퍼스박물관,37.56605084,126.9439162,문화
569,숙명여자대학교 정영양자수박물관,37.54547408,126.9650744,문화
570,백범김구기념관,37.54427794,126.959253,문화
571,보나장신구 박물관,37.5735826,126.9845298,문화
572,한국불교역사문화기념관,37.574458,126.9820647,문화
573,상명대학교 박물관,37.6027666,126.9551533,문화
574,서울돈화문국악당,37.57725028,126.9907307,문화
575,용산문화원,37.53342496,126.95186,문화
576,롯데월드 어드벤처,37.51130961,127.0981418,문화
577,호림박물관,37.4808823,126.9182364,문화
578,서대문형무소역사관,37.57460851,126.9556118,문화
579,학전GREEN소극장,37.5839245,127.0030173,문화
580,삼일로창고극장,37.563469,126.9879706,문화
581,판타지움,37.5833998,126.9998563,문화
582,인사아트프라자갤러리,37.5738082,126.9856112,문화
583,영인문학관,37.6119654,126.9715875,문화
584,샤롯데씨어터,37.51130961,127.0981418,문화
585,갈갈이홀,37.5810002,127.0035186,문화
586,강남구민회관강당,37.4938226,127.0642688,문화
587,구로구민회관 대강당,37.4971237,126.8897292,문화
588,명원박물관,37.61093882,127.0002355,문화
589,의학박물관,37.5768763,126.9997812,문화
590,소월아트홀,37.5593204,127.036016,문화
591,생명과학박물관,37.52392536,126.8720147,문화
592,고려대학교 박물관,37.58870342,127.0316983,문화
593,강서구민회관,37.5533732,126.8436044,문화
594,두산아트센터 space111,37.571925,127.0008625,문화
595,아트숨비센터 ,37.59939709,126.9207203,문화
596,무빙아트미술교육원 ,37.51190412,126.7587543,문화
597,대안공간 ○:PEN,37.5927616,127.0179058,문화
598,서울풍물시장 청춘일번가,37.57271319,127.0255029,문화
599,서울도시건축전시관,37.56688375,126.9767024,문화
600,청춘극장,37.56712921,126.9686448,문화
601,슈페리어갤러리,37.50809527,127.062,문화
602,서울생활문화센터 낙원,37.57276352,126.9879025,문화
603,플랫폼창동61,37.65407759,127.0487373,문화
604,구로구립 꿈마을도서관,37.48714316,126.8901547,문화
605,서울생활문화센터 체부,37.5767085,126.9714894,문화
606,종로구립 고희동미술관,37.58313281,126.9889643,문화
607,갤러리 구루지,37.49710269,126.8895491,문화
608,SPACE 1257,37.51250366,127.026929,문화
609,세계골프역사박물관,37.50809527,127.062,문화
610,경춘선숲길 갤러리,37.62449232,127.0931031,문화
611,평촌아트홀,37.37998052,126.9640318,문화
612,국립중앙박물관,37.52399999,126.9802709,문화
613,서울우리소리박물관,37.57715793,126.989622,문화
614,오류아트홀,37.49535812,126.8460358,문화
615,대방어린이도서관,37.50302549,126.9252227,문화
616,광진숲나루,37.54727513,127.0978393,문화
617,북촌전통공예체험관,37.58252379,126.9860292,문화
618,함석헌기념관,37.65296162,127.0347964,문화
619,생활문화지원센터(104예술창작소),37.64268243,127.0874226,문화
620,SeMA 벙커,37.52490456,126.9229717,문화
621,다문화박물관,37.61878209,126.9325207,문화
622,갤러리 히든플레이스,37.55848121,126.9462494,문화
623,서울광장,37.56533387,126.9776978,문화
624,tbs(서울특별시미디어재단),37.57572697,126.8899726,문화
625,장디자인아트 JeanDesignArt,37.52587293,127.0442559,문화
626,청화랑,37.52273774,127.047651,문화
627,북서울꿈의숲아트센터 드림갤러리,37.62025446,127.0443247,문화
628,남산 소나무 힐링숲,37.5511809,126.996586,문화
629,국사봉숲속작은도서관,37.49543351,126.9405902,문화
630,서울노인복지센터(탑골미술관),37.57596579,126.9858533,문화
631,남산공원 호현당,37.55504848,126.9804324,문화
632,호리아트스페이스,37.52479907,127.0446105,문화
633,전태일기념관,37.56846645,126.9893003,문화
634,동작아트갤러리,37.49379251,126.9231084,문화
635,북서울꿈의숲아트센터,37.62025446,127.0443247,문화
636,유니플렉스,37.58119758,127.0036202,문화
637,강남시니어플라자,37.50978716,127.0432183,문화
638,선돌극장 (예술 공연장),37.58681262,126.9997652,문화
639,동작문화원,37.50444553,126.9410884,문화
640,충무아트센터,37.56594097,127.0147909,문화
641,국립중앙도서관 실감서재,37.4974226,127.0032279,문화
642,구로기적의도서관,37.50673513,126.8773759,문화
643,브랜뉴디지털아트갤러리,37.50183996,127.0246452,문화
644,오류역 문화공원,37.49451216,126.8455535,문화
645,기생충박물관,37.55362014,126.8507501,문화
646,사당솔밭도서관,37.48408142,126.9673507,문화
647,서울놀이마당,37.50936664,127.0981982,문화
648,경교장(사적 제465호),37.56833998,126.9680343,문화
649,하라스튜디오,37.48142499,126.8803936,문화
650,도봉구민청 1층 갤러리,37.66871613,127.0471314,문화
651,약수도서관,37.49788488,126.9474555,문화
652,불암도서관,37.64536085,127.0832181,문화
653,아티스탄홀,37.58309546,127.0021033,문화
654,마루아트홀,37.58229447,127.0025238,문화
655,북촌한옥역사관,37.5823065,126.987062,문화
656,경의선 책거리,37.55644496,126.9290211,문화
657,서울시청 하늘광장 갤러리,37.56672959,126.978607,문화
658,상계예술마당,37.65577755,127.0683648,문화
659,사육신역사관,37.51345799,126.9494111,문화
660,동작샘터도서관,37.48837476,126.9775878,문화
661,문화공간 정담,37.65030598,127.0807655,문화
662,강남힐링센터(코엑스),37.51137784,127.0580407,문화
663,중랑아트센터,37.59821055,127.091519,문화
664,답십리영화미디어아트센터,37.57179637,127.063764,문화
665,다울작은도서관,37.47888804,126.9732442,문화
666,서울대공원,37.43643055,127.0140984,문화
667,국립극장,37.55199491,126.9992673,문화
668,김영삼도서관,37.50547361,126.9499672,문화
669,이한열기념관,37.55504357,126.9338654,문화
670,청계천박물관 ,37.57126617,127.0350432,문화
671,성북문화원,37.58969266,127.0057255,문화
672,음악플러스 아트홀,37.48319029,127.0107176,문화
673,양천중앙도서관,37.51365196,126.8336297,문화
674,김근태기념도서관,37.68766744,127.0440199,문화
675,송파문화재단,37.50592943,127.1097315,문화
676,한국영상자료원,37.58045107,126.8898935,문화
677,서울에너지드림센터,37.56311306,126.8914647,문화
678,구캔갤러리,37.50904922,126.8869873,문화
679,금천뮤지컬센터,37.46877706,126.8944749,문화
680,강남구립열린도서관,37.48413796,127.0845194,문화
681,맛동,37.60940705,126.9349539,문화
682,제1서울창의예술교육센터 ,37.58952241,126.9192655,문화
683,삼원갤러리,37.5576985,127.0792261,문화
684,한양도성 유적전시관,37.55390443,126.9817908,문화
685,스페이스 이수 ,37.4980221,126.9938793,문화
686,신도림 문화공간 다락,37.50786379,126.8922179,문화
687,감정서가 (서울예술교육센터),37.52690561,126.9665662,문화
688,학마을도서관,37.66215979,127.0278315,문화
689,동작어린이도서관,37.50920488,126.9434323,문화
690,두손 갤러리,37.56799609,126.9739574,문화
691,서울관광플라자,37.56863139,126.9871504,문화
692,ADM 갤러리,37.49320866,127.0356382,문화
693,올리비아 박갤러리,37.52351279,127.0474253,문화
694,서울공예박물관,37.57664817,126.9835334,문화
695,근현대사기념관 ,37.64344107,127.0028306,문화
696,강동문화재단,37.55122046,127.1573425,문화
697,신한갤러리,37.49863107,127.0440226,문화
698,김중업 건축문화의집,37.61501747,127.0440686,문화
699,드플로허,37.53577818,127.0002756,문화
700,개울건강도서관,37.52597518,126.8566021,문화
701,재단법인 동작문화재단,37.50749087,126.9598854,문화
702,금나래아트홀,37.45715585,126.8967629,문화
703,서울기록원,37.60753303,126.9348602,문화
704,광화문광장,37.57162282,126.976788,문화
705,성동청소년문화의집,37.5496006,127.0189934,문화
706,라움아트센터,37.50839127,127.0397754,문화
707,클라라 아트홀,37.48343886,127.0135484,문화
708,관악아트홀,37.475437,126.941541,문화
709,문화철도 959,37.50903532,126.8911871,문화
710,종로문화재단,37.57065619,126.9723943,문화
711,KB 청춘마루,37.55422005,126.9230101,문화
712,G밸리산업박물관,37.4798477,126.8953185,문화
713,관악어린이창작놀이터,37.48587457,126.9408278,문화
714,무중력지대 도봉,37.65315868,127.0487467,문화
715,씨알방학간,37.66400647,127.043019,문화
716,관악문화재단,37.46759765,126.9448709,문화
717,광진어린이공연장,37.56501095,127.0845968,문화
718,까망돌도서관,37.50512021,126.960611,문화
719,도봉문화재단,37.65271007,127.0439417,문화
720,둘리뮤지엄,37.65217322,127.0245302,문화
721,서울새활용플라자,37.55868506,127.0578512,문화
722,금천마을활력소 어울샘,37.45180932,126.9116493,문화
723,인사1010 갤러리,37.57398304,126.9856431,문화
724,신림다목적체육센터,37.48007066,126.916032,문화
725,서초구립양재도서관,37.47367918,127.0335724,문화
726,한식문화공간 이음,37.57841064,126.9858387,문화
727,만천명월예술인家,37.45069768,126.9074454,문화
728,도봉아이나라도서관,37.6590571,127.049575,문화
729,갤러리240,37.58217664,126.998582,문화
730,종로구립 박노수미술관,37.5813192,126.9668185,문화
731,소나무언덕4호작은도서관,37.50221317,127.1168436,문화
732,케이움 갤러리 ,37.48901437,127.1244776,문화
733,문화실험공간 호수 ,37.510318,127.1010923,문화
734,종로 아이들극장,37.59046055,126.9987986,문화
735,서울아트책보고,37.49821257,126.8670887,문화
736,송파위례도서관,37.48116566,127.1439378,문화
737,동방뮤지컬컴퍼니,37.58217142,126.9993592,문화
738,서울어린이대공원 열린무대,37.54896979,127.077766,문화
739,세종뮤지엄갤러리,37.55079808,127.0745756,문화
740,구립영등포아트스퀘어 ,37.51723326,126.903716,문화
741,한국점자도서관,37.55073399,127.1248583,문화
742,YK Presents,37.56689793,127.0068075,문화
743,청운문학도서관,37.5903786,126.9659189,문화
744,느티나무어린이도서관,37.55128171,127.0076057,문화
745,오류아트홀,37.49535812,126.8460358,문화
746,강남구립개포하늘꿈도서관,37.49066929,127.0803569,문화
747,미감도서관,37.5389695,126.8654889,문화
748,세종대학교 박물관,37.55225381,127.0747332,문화
749,중랑장미공원,37.61552904,127.0732707,문화
750,서울시립 미술아카이브,37.60802938,126.9721142,문화
751,마포중앙도서관 갤러리,37.56379544,126.9082019,문화
752,서울로미디어캔버스,37.55659104,126.9682176,문화
753,서초구립잠원도서관,37.51496808,127.0139821,문화
754,구의제3동도서관,37.53799342,127.0919847,문화
755,정효아트홀,37.4875493,127.0196258,문화
756,예빛섬,37.5124362,126.9959623,문화
757,세종아트갤러리,37.55160931,127.0731836,문화
758,구로도서관,37.49865742,126.8915436,문화
759,은평구평생학습관,37.6078004,126.9211898,문화
760,임수빈갤러리,37.54782456,126.9804735,문화
761,에스제이비보이즈,37.55350885,126.926757,문화
762,구립응암정보도서관,37.58596656,126.9196821,문화
763,갤러리광화,37.57052933,126.9760891,문화
764,서울어린이대공원 숲속의무대,37.54885118,127.0799839,문화
765,금천구립시흥도서관,37.44963195,126.9146119,문화
766,자양한강도서관,37.52921552,127.077668,문화
767,소나무언덕2호도서관,37.50726531,127.0942173,문화
768,소나무언덕잠실본동도서관,37.50307882,127.0768971,문화
769,갤러리 인덱스,37.57419669,126.9844305,문화
770,공근혜갤러리 K.O.N.G. GALLERY,37.5840296,126.9796748,문화
771,백남준기념관,37.57306562,127.0137755,문화
772,IPAC아트홀,37.48689948,127.0154594,문화
773,북서울꿈의숲,37.62025446,127.0443247,문화
774,원당마을한옥도서관,37.66029179,127.0217983,문화
775,군자동도서관,37.55548521,127.0753494,문화
776,경희대학교 중앙박물관,37.59394914,127.054891,문화
777,이스라엘문화원,37.49561193,127.027091,문화
778,아차산숲속도서관,37.552474,127.1008158,문화
779,블루스퀘어,37.54086944,127.0024853,문화
780,서울시농수산식품공사 가락몰 쿠킹스튜디오,37.49507692,127.11557,문화
781,서울예술교육센터,37.52637555,126.9665363,문화
782,서울대학교 미술관,37.46628727,126.9481564,문화
783,신촌문화발전소,37.55796298,126.9397551,문화
784,소나무언덕1호작은도서관,37.52741656,127.1180405,문화
785,유니버설아트센터,37.5509798,127.0870952,문화
786,서울시립청소년미디어센터,37.54099983,126.9726644,문화
787,청춘삘딩,37.47216698,126.8992841,문화
788,N서울타워,37.55112257,126.9878678,문화
789,상촌재,37.5818557,126.9696776,문화
790,서울생활문화센터 신도림,37.50877014,126.8910805,문화
791,송파어린이영어도서관,37.52238974,127.1021278,문화
792,돌마리도서관,37.5035629,127.1036842,문화
793,서울시립교향악단,37.57184786,126.9761683,문화
794,어린이청소년 국학도서관,37.58868588,126.9955402,문화
795,용암어린이영어도서관,37.54101948,126.9846906,문화
796,돈의문박물관마을,37.56882395,126.9685231,문화
797,이진아기념도서관,37.57295426,126.955549,문화
798,청년예술청 SAPY,37.56102262,126.9621924,문화
799, 황학정국궁전시관,37.57791836,126.9639458,문화
800,아르코예술극장,37.58118552,127.0029999,문화
801,창신소통공작소,37.57620547,127.0123954,문화
802,연세대학교,37.56605084,126.9439162,문화
803,고덕평생학습관,37.55612041,127.1580394,문화
804,중곡문화체육센터도서관,37.5677792,127.0848024,문화
805,KP Gallery,37.55333558,126.9773069,문화
806,서울숲 생활문화센터,37.54962783,127.0414565,문화
807,서울숲야외무대,37.54307015,127.0417991,문화
808,청계광장,37.56901568,126.9775876,문화
809,무계원,37.5918679,126.9634368,문화
810,금천문화원,37.44639673,126.9044447,문화
811,목동종합운동장실내아이스링크,37.53072795,126.8792335,문화
812,강서도서관,37.54790302,126.8599277,문화
813,송파글마루도서관,37.48083422,127.1304779,문화
814,영등포평생학습관,37.52700691,126.9077034,문화
815,갤러리 조은,37.5380323,127.0007426,문화
